,Oil,Russia,China,Korea,Brazil,Mexico,US,Italy,France,German,Netherlands,UK
2020-05-27 00:00:00,0.3692988645794618,0.2521016135519139,0.1710042282022456,0.1466769579741683,0.369719273999363,0.1972838029218082,0.153473787,0.1610919115833758,0.1527862697192667,0.1656547473877852,0.1480661823620218,0.1436880074722497
2020-05-28 00:00:00,0.34545876699979,0.2353085610659578,0.1700488567222865,0.1480931702550516,0.3796753851577925,0.201643105859292,0.162162527,0.1630533487978429,0.145415804846247,0.1615277343057729,0.1498159959156367,0.136571827450901
2020-05-29 00:00:00,0.3386366310655947,0.2366468249509808,0.1463875602529286,0.1451065192195041,0.3612794229111897,0.1904067881275496,0.149116955,0.1652002059650331,0.1602204753152762,0.1627532315224661,0.1557459051728669,0.1522642234797593
2020-06-01 00:00:00,0.2923054755973651,0.2503952689287187,0.1516609908172621,0.1442149522574317,0.337122106909424,0.192376027934002,0.154983034,0.1596763094560644,0.1555045052269845,0.1871670927799791,0.1491816272327551,0.1473559555972702
2020-06-02 00:00:00,0.3921031506015676,0.2333589639038123,0.1297563369586625,0.1479724805428348,0.3192822879437275,0.1836843322965371,0.149397138,0.1530122959747862,0.1535310740389328,0.1614571218741385,0.1449759956626941,0.1459612585699612
2020-06-03 00:00:00,0.430090937635327,0.2154856060738371,0.1272166528062727,0.1484135792692983,0.3231054464428937,0.187079254561627,0.139509615,0.1486495936962499,0.1457058982206446,0.1590431349278085,0.1438666574019757,0.1391798479801534
2020-06-04 00:00:00,0.4908971395815882,0.2306629474659277,0.1275259397036449,0.1597257347265669,0.3266404589275499,0.182508504415343,0.140806141,0.1398004845184841,0.1418205962239566,0.1491762169846783,0.128814836429068,0.1345700870904478
2020-06-05 00:00:00,0.4269046793625441,0.2212172065932055,0.1100493285209197,0.1487251997623553,0.2200640627288329,0.183277790404167,0.134724879,0.1453382520702683,0.1472027920454187,0.1430038770597911,0.1293238786663085,0.134220154142362
2020-06-08 00:00:00,0.3892373159235651,0.2389389210763132,0.1108448697823815,0.1455234159471912,0.2213140176465702,0.179502748800642,0.141891697,0.1428679692375863,0.1472143525880988,0.1479599773082301,0.1301779079976113,0.1348629351942772
2020-06-09 00:00:00,0.4449521245504177,0.2145649213352389,0.1099413378126117,0.1468183290246044,0.2096869269929781,0.1843489040144929,0.147211822,0.1492938349657281,0.1550989016118668,0.1615492109106132,0.1379283677200514,0.1398690859286342
2020-06-10 00:00:00,0.4204421078699051,0.2476454724135548,0.113114707395927,0.1365295604213885,0.2107066146620687,0.1866719013038462,0.150589681,0.1510039882276827,0.1549937091292914,0.1596485804328497,0.1434384625578594,0.1387977766748274
2020-06-11 00:00:00,0.4388655740857574,0.304186115609007,0.149230853211989,0.1812195812333731,0.4190288083342362,0.3303247439334014,0.226122673,0.1663709533548647,0.1837022578743505,0.1941273023044156,0.1693400716362503,0.1633857767640767
2020-06-12 00:00:00,0.5528133300925115,0.2266840281908581,0.1623646725680751,0.1888327195387419,0.3560778887559772,0.1981795050232771,0.194009483,0.1813795866520302,0.212984094214453,0.2125996489140588,0.1906439429762979,0.1902215073396125
2020-06-15 00:00:00,0.5515711275787146,0.2742586193040192,0.1665786130040537,0.2227046519146973,0.3938217153391147,0.2170961371106595,0.188497254,0.1967974805551904,0.1935154550283196,0.2049662894001709,0.1744287494596945,0.1741456389930587
